city,Operateur,2G,3G,4G
Menouville,20801,1,1,1
Dénat,20801,1,1,1
Saint-Chéron,20810,1,1,1
Saint-Chéron,20801,1,1,1
Saint-Chéron,20820,1,1,1
Saint-Maurice-Montcouronne,20801,1,1,1
Mentque-Nortbécourt,20820,1,1,1
Mentque-Nortbécourt,20810,1,1,1
Versailles,20815,0,1,1
Arronville,20801,1,1,0
Arronville,20820,1,1,1
Arronville,20810,1,1,1
Lescure-d'Albigeois,20801,1,1,1
Montolieu,20810,1,1,1
Lamazière-Basse,20801,1,1,0
Lamazière-Basse,20820,1,1,0
Lamazière-Basse,20810,1,1,0
Lamazière-Basse,20815,0,1,0
Saint-Affrique-les-Montagnes,20810,1,1,1
Namps-Maisnil,20820,1,1,1
Namps-Maisnil,20810,1,1,1
Saint-Affrique-les-Montagnes,20820,1,1,1
Montolieu,20820,1,1,1
Le Chesnay-Rocquencourt,20810,0,1,0
Chilleurs-aux-Bois,20820,1,1,1
Chilleurs-aux-Bois,20815,0,1,0
Réalmont,20815,0,1,1
Saint-Juéry,20801,1,1,1
Le Mesnil-le-Roi,20801,1,1,1
Versailles,20801,0,1,1
Arzens,20801,1,1,1
Lanuéjouls,20810,1,1,0
Lanuéjouls,20815,0,1,0
Croissy-sur-Seine,20815,0,1,1
Croissy-sur-Seine,20820,1,1,1
Planques,20820,1,1,0
Tillé,20810,0,1,0
Lanuéjouls,20820,1,1,0
Lanuéjouls,20801,1,1,0
Planques,20815,0,1,1
Gif-sur-Yvette,20801,0,1,1
Laroquebrou,20801,1,1,0
Laroquebrou,20820,1,1,0
Saint-Martin-d'Hardinghem,20810,1,1,0
Laroquebrou,20810,1,1,1
Amblainville,20820,1,1,1
Amblainville,20810,1,1,1
Amblainville,20815,0,1,1
Saint-Martin-d'Hardinghem,20820,1,1,0
Saint-Martin-d'Hardinghem,20815,0,1,1
Saint-Cyr-la-Rivière,20820,1,1,1
Saint-Cyr-la-Rivière,20815,0,1,1
Saint-Cyr-la-Rivière,20810,1,1,1
Croissy-sur-Seine,20801,1,1,1
Limoux,20810,1,1,1
Limoux,20820,1,1,1
Limoux,20815,0,1,1
Tillé,20820,1,1,1
Réalmont,20820,1,1,1
Réalmont,20810,1,1,1
Versailles,20815,0,1,0
Méru,20801,1,1,0
La Celle-Saint-Cloud,20801,1,1,1
Buc,20801,1,1,1
La Celle-Saint-Cloud,20810,1,1,1
Navès,20801,1,1,1
Gif-sur-Yvette,20801,1,1,0
Limoux,20801,0,1,0
Chénérailles,20801,1,1,1
Versailles,20810,0,1,1
Gometz-le-Châtel,20820,1,1,1
Gometz-le-Châtel,20801,1,1,1
Maurs,20801,1,1,1
La Celle-Saint-Cloud,20820,1,1,1
Bougival,20801,1,1,1
Castres,20801,0,1,0
Saint-Ouen-l'Aumône,20810,1,1,1
Allonne,20810,1,1,1
Felletin,20815,0,1,1
Felletin,20801,1,1,1
Felletin,20810,1,1,1
Felletin,20820,1,1,1
Allonne,20820,1,1,1
Briis-sous-Forges,20801,1,1,1
Le Parcq,20801,1,1,1
Tillé,20801,1,1,1
Le Chesnay-Rocquencourt,20815,0,1,0
Briis-sous-Forges,20810,1,1,1
Sennely,20801,1,1,0
Le Parcq,20820,1,1,0
Briis-sous-Forges,20820,1,1,1
Mareuil-sur-Arnon,20820,1,1,1
Mareuil-sur-Arnon,20810,1,1,1
Mareuil-sur-Arnon,20815,0,1,1
Foëcy,20801,1,1,0
Pierrefitte-sur-Sauldre,20820,1,1,1
Pierrefitte-sur-Sauldre,20810,1,1,1
Bougival,20820,1,1,1
Maisons-Laffitte,20815,0,1,1
Maisons-Laffitte,20810,1,1,1
Maisons-Laffitte,20801,1,1,1
Méru,20810,1,1,1
Hérouville-en-Vexin,20810,1,1,1
Maisons-Laffitte,20820,1,1,1
Méru,20820,1,1,1
Hérouville-en-Vexin,20820,1,1,1
Chatou,20820,1,1,1
Chatou,20815,0,1,0
Chatou,20801,1,1,1
Saint-Juéry,20815,0,1,1
Vignoux-sur-Barangeon,20815,0,1,1
Vignoux-sur-Barangeon,20820,1,1,1
Vignoux-sur-Barangeon,20810,1,1,1
Saint-Juéry,20810,1,1,0
Méru,20801,1,1,1
Sainte-Colombe-sur-Guette,20820,1,1,0
Sainte-Colombe-sur-Guette,20810,1,1,0
Sainte-Colombe-sur-Guette,20815,0,1,0
Sainte-Colombe-sur-Guette,20801,0,1,0
Étampes,20801,0,1,0
Le Vésinet,20820,1,1,1
Gometz-le-Châtel,20810,1,1,1
Gometz-le-Châtel,20815,0,1,0
Le Vésinet,20815,0,1,1
Les Loges-en-Josas,20820,1,1,1
Les Loges-en-Josas,20815,0,1,1
La Salvetat-Peyralès,20820,1,1,1
La Salvetat-Peyralès,20815,0,1,1
Foëcy,20810,1,1,1
Versailles,20810,1,0,0
Les Loges-en-Josas,20810,1,1,1
Herblay-sur-Seine,20810,1,1,1
Herblay-sur-Seine,20801,1,1,1
Foëcy,20820,1,1,1
Le Vésinet,20810,1,1,1
Castres,20810,1,1,1
La Salvetat-Peyralès,20810,1,1,1
Les Loges-en-Josas,20801,1,1,1
Castres,20820,1,1,1
Muncq-Nieurlet,20801,1,1,1
Montfa,20820,1,0,0
Montfa,20815,0,1,1
La Celle-Saint-Cloud,20801,0,1,1
Ribeaucourt,20801,1,1,0
Axat,20810,1,1,0
Axat,20820,1,1,1
Cambon,20820,1,1,1
Cambon,20815,0,1,1
Cambon,20810,1,1,1
Cambon,20801,1,1,0
Méru,20810,0,1,0
Le Coudray-sur-Thelle,20810,1,0,0
Rosières,20801,1,1,0
Limoux,20801,1,1,1
Saint-Juéry,20820,1,1,1
Brières-les-Scellés,20820,1,1,1
Brières-les-Scellés,20810,1,1,1
Hérouville-en-Vexin,20801,1,1,1
Bougival,20820,1,1,0
Grand-Fort-Philippe,20815,0,1,1
Briis-sous-Forges,20820,1,0,0
Boissy-la-Rivière,20801,1,1,1
Briis-sous-Forges,20810,1,0,0
Souzy-la-Briche,20801,0,0,0
Souzy-la-Briche,20801,0,1,0
Coupelle-Vieille,20820,1,1,1
Coupelle-Vieille,20810,1,1,1
Lignières,20815,0,1,1
Boissy-la-Rivière,20810,1,1,0
Boissy-la-Rivière,20815,0,1,1
Saint-Germier,20810,1,1,0
Saint-Germier,20801,0,1,0
Chatou,20810,1,1,1
Pierrelaye,20810,1,1,1
Pierrelaye,20801,1,1,0
Saclay,20810,1,1,0
Étampes,20820,1,1,0
Saint-Germier,20815,0,1,0
Villesèquelande,20820,1,1,0
Villesèquelande,20815,0,1,1
Merck-Saint-Liévin,20801,1,1,0
Villesèquelande,20810,1,1,1
Viviez,20820,1,1,1
Viviez,20810,1,1,1
Montesson,20820,1,1,1
Jouy-en-Josas,20810,0,1,1
Montesson,20801,0,0,0
Viviez,20801,1,1,0
Lumbres,20820,1,1,1
Lumbres,20810,1,1,1
Étampes,20801,0,1,1
Croissy-sur-Seine,20815,0,1,0
Domart-en-Ponthieu,20820,1,1,1
Domart-en-Ponthieu,20810,1,1,1
Croissy-sur-Seine,20810,1,1,1
Vaucresson,20801,0,1,1
Vaucresson,20810,1,1,0
Lumbres,20801,1,1,1
Lumbres,20815,0,1,1
La Celle-Saint-Cloud,20810,0,1,1
Vaucresson,20820,1,1,1
Vaucresson,20801,0,0,0
Saint-Aubin,20801,0,0,0
Saint-Aubin,20820,1,0,0
Pleaux,20810,1,1,1
Chaon,20810,1,1,0
Chaon,20815,0,1,0
Pleaux,20820,1,1,1
Jouy-en-Josas,20801,0,1,0
Chaon,20820,1,1,0
Chaon,20801,1,1,0
Saint-Aubin,20801,1,1,1
Pierrelaye,20820,1,1,1
La Celle-Saint-Cloud,20815,0,1,1
Souvigny-en-Sologne,20815,0,1,0
Revelles,20801,1,1,0
Sartrouville,20801,1,1,1
Herblay-sur-Seine,20820,1,1,1
Souvigny-en-Sologne,20810,1,1,0
Souvigny-en-Sologne,20820,1,1,0
Souvigny-en-Sologne,20801,1,1,0
Marnes-la-Coquette,20810,1,1,1
Marnes-la-Coquette,20801,1,1,1
Couiza,20801,1,1,1
Marnes-la-Coquette,20820,1,1,1
Castres,20815,0,1,0
Couiza,20810,1,1,1
Couiza,20820,1,1,1
Couiza,20815,0,1,1
Bayenghem-lès-Éperlecques,20801,1,1,1
Herblay-sur-Seine,20815,0,1,1
Bures-sur-Yvette,20801,0,1,1
Labbeville,20810,1,1,0
Labbeville,20820,1,1,1
Castres,20815,0,1,1
Sartrouville,20815,0,1,1
Souesmes,20820,1,1,1
Souesmes,20810,1,1,1
Souesmes,20815,0,1,1
Labbeville,20801,1,1,1
Chatou,20801,1,1,0
Chatou,20815,0,1,1
Jouy-en-Josas,20801,1,1,1
Jouy-en-Josas,20801,0,0,0
Pieusse,20801,1,1,1
Belloy-sur-Somme,20820,1,1,1
Étampes,20810,0,1,0
Bures-sur-Yvette,20810,1,1,1
Bures-sur-Yvette,20820,1,1,1
Bures-sur-Yvette,20815,0,1,1
Bures-sur-Yvette,20801,1,1,1
Arthès,20820,1,1,1
Breuillet,20815,0,1,0
Arthès,20810,1,1,1
Alet-les-Bains,20810,1,1,0
Alet-les-Bains,20815,0,1,0
Alet-les-Bains,20820,1,1,0
Alet-les-Bains,20801,1,1,0
Montesson,20815,0,1,1
Montesson,20801,1,1,1
Gravelines,20820,1,1,0
Saint-Étienne-de-Maurs,20815,0,1,1
Saint-Étienne-de-Maurs,20820,1,1,1
Saint-Étienne-de-Maurs,20810,1,1,1
Rueil-Malmaison,20801,0,0,0
Rueil-Malmaison,20801,1,1,1
Lacombe,20815,0,1,0
Gravelines,20810,1,1,0
Gravelines,20801,1,1,1
Breuillet,20820,1,1,1
Breuillet,20810,1,1,1
Les Ulis,20810,1,1,1
Pierrefitte-sur-Sauldre,20820,1,1,0
Pierrefitte-sur-Sauldre,20815,0,1,0
Pierrefitte-sur-Sauldre,20801,0,1,0
Pierrefitte-sur-Sauldre,20810,0,1,0
Saint-Léger-lès-Domart,20815,0,1,0
Saint-Léger-lès-Domart,20801,1,1,1
Sartrouville,20820,1,1,1
Sartrouville,20810,1,1,1
Sartrouville,20801,0,1,0
Les Ulis,20820,1,1,1
Les Ulis,20815,0,1,1
Saint-Folquin,20801,1,1,0
Saint-Folquin,20810,1,1,0
Livinhac-le-Haut,20820,1,1,1
Livinhac-le-Haut,20810,1,1,1
Livinhac-le-Haut,20815,0,1,1
Lignières,20810,1,1,1
Lignières,20801,1,1,0
Lignières,20820,1,1,1
Saclay,20815,0,1,1
Saclay,20810,1,1,1
Rieupeyroux,20820,1,1,1
Saclay,20801,1,1,1
Auvers-sur-Oise,20820,1,1,1
Auvers-sur-Oise,20810,1,1,1
Auvers-sur-Oise,20815,0,1,1
Auvers-sur-Oise,20801,1,1,1
Boussac-Bourg,20820,1,1,1
Boussac-Bourg,20810,1,1,1
Saclay,20820,1,1,1
Fruges,20815,0,1,0
Fruges,20801,1,1,1
Viroflay,20810,1,1,1
Castres,20801,1,1,0
Viroflay,20801,0,1,1
Rieupeyroux,20810,1,1,0
Rieupeyroux,20801,1,1,1
Rieupeyroux,20820,1,1,0
Warluis,20815,0,1,1
Viroflay,20820,1,1,1
Saint-Jean-de-Beauregard,20810,1,1,1
Castres,20801,0,1,1
Avroult,20801,1,1,1
Rueil-Malmaison,20820,1,1,1
Saint-Jean-de-Beauregard,20801,1,1,1
Rueil-Malmaison,20810,1,1,0
Rueil-Malmaison,20801,1,1,0
Avroult,20810,1,1,0
Rueil-Malmaison,20810,0,1,0
Rueil-Malmaison,20820,1,1,0
Warluis,20820,1,1,1
Warluis,20810,1,1,1
Rueil-Malmaison,20810,1,1,1
Andeville,20815,0,1,1
Decazeville,20801,1,1,0
Saint-Jean-de-Beauregard,20820,1,1,1
Les Ulis,20801,1,1,1
Rueil-Malmaison,20820,0,1,0
Vaucresson,20810,1,1,1
Vaucresson,20815,0,1,1
Vaucresson,20801,1,1,1
Préveranges,20820,1,1,0
Préveranges,20801,1,1,0
Préveranges,20810,1,1,0
Préveranges,20815,0,1,0
Vélizy-Villacoublay,20810,1,1,1
Vélizy-Villacoublay,20801,1,1,1
Saint-Silvain-Bas-le-Roc,20801,1,1,1
Ville-d'Avray,20820,1,1,1
Herblay-sur-Seine,20810,1,1,0
Vélizy-Villacoublay,20820,1,1,1
Vélizy-Villacoublay,20815,0,1,1
Jouy-en-Josas,20801,0,1,1
Herblay-sur-Seine,20801,0,0,0
Rueil-Malmaison,20801,0,1,0
Les Ulis,20801,0,0,0
Jouy-en-Josas,20810,1,1,0
Bonlier,20801,1,1,0
Les Ulis,20810,1,1,0
Garches,20810,1,1,1
Morigny-Champigny,20801,0,1,1
Bonlier,20810,1,0,0
Ruminghem,20820,1,1,1
Ruminghem,20815,0,1,1
Jouy-en-Josas,20810,1,1,1
Canaveilles,20810,1,1,1
Jouy-en-Josas,20820,1,1,0
Jouy-en-Josas,20801,1,1,0
Maisonnais,20820,1,1,0
Maisonnais,20801,1,1,0
Maisonnais,20810,1,1,0
Maisonnais,20815,0,1,0
Gravelines,20820,1,1,1
Gravelines,20815,0,1,1
Gravelines,20810,1,1,1
La Chaussée-Tirancourt,20801,1,1,1
Nesles-la-Vallée,20810,1,1,1
Rueil-Malmaison,20801,0,1,1
Châteaumeillant,20801,1,1,0
Châteaumeillant,20820,1,1,1
Châteaumeillant,20810,1,1,1
Saint-Sulpice-de-Favières,20801,0,1,0
Éperlecques,20820,1,1,1
Éperlecques,20810,1,1,1
Ruminghem,20810,1,1,1
Fontenay-lès-Briis,20801,1,1,1
Canaveilles,20820,1,1,1
Oroër,20820,1,1,1
Oroër,20810,1,1,1
Les Ulis,20815,0,1,0
Carrières-sur-Seine,20801,0,1,0
Quelmes,20801,1,1,1
Pleaux,20801,1,1,0
Orsay,20820,1,1,1
Orsay,20810,1,1,1
Orsay,20815,0,1,1
Orsay,20801,1,1,1
Les Ulis,20801,1,1,0
Rueil-Malmaison,20815,0,1,1
Pierrelaye,20815,0,1,1
Chilleurs-aux-Bois,20801,1,1,0
Viroflay,20815,0,1,1
Viroflay,20801,1,1,1
Ville-d'Avray,20810,1,1,1
Ville-d'Avray,20801,1,1,0
Beauvoir-Wavans,20820,1,1,0
Beauvoir-Wavans,20810,1,1,0
Beauvoir-Wavans,20815,0,1,0
Beauvoir-Wavans,20801,1,1,0
Les Ulis,20801,0,1,1
Carrières-sur-Seine,20820,1,1,1
Carrières-sur-Seine,20801,1,1,1
Orsay,20815,0,1,0
Conty,20801,1,1,0
Andeville,20820,1,1,1
Andeville,20810,1,1,1
Rueil-Malmaison,20801,0,0,1
Orsay,20801,0,0,0
Carrières-sur-Seine,20815,0,1,1
Abbeville-Saint-Lucien,20815,0,1,0
Étréchy,20801,1,1,1
Étréchy,20815,0,1,0
Cayrols,20801,1,1,1
Étréchy,20810,1,1,1
Marnes-la-Coquette,20810,1,1,0
Marnes-la-Coquette,20801,0,0,0
Étréchy,20820,1,1,1
Houilles,20801,1,1,1
Nanterre,20820,0,1,1
Allouis,20815,0,1,0
Ouve-Wirquin,20815,0,1,1
Herblay-sur-Seine,20801,1,1,0
Nanterre,20810,1,1,0
Garches,20801,1,1,0
Nanterre,20801,0,1,0
Nanterre,20820,1,1,0
Nanterre,20801,0,0,0
Nanterre,20810,1,1,1
Lugan,20820,1,1,1
Lugan,20810,1,1,1
Ruminghem,20801,1,1,1
Bernaville,20820,1,1,1
Bernaville,20810,1,1,1
Ville-d'Avray,20801,0,0,0
Alet-les-Bains,20810,1,0,0
Méry-sur-Oise,20801,1,1,1
Tigy,20801,1,1,0
Mehun-sur-Yèvre,20801,1,1,0
Ingrannes,20801,1,1,0
Dennebrœucq,20801,1,1,1
Latronche,20820,1,1,0
Latronche,20810,1,1,0
Latronche,20801,1,1,0
Latronche,20815,0,1,0
Garches,20820,1,1,1
Chaville,20820,1,1,1
Montigny-lès-Cormeilles,20810,1,1,1
Montigny-lès-Cormeilles,20801,1,1,1
Montigny-lès-Cormeilles,20820,1,1,1
Abbéville-la-Rivière,20801,1,1,1
Chaville,20801,1,1,0
Châteauneuf-sur-Loire,20801,1,1,1
Houilles,20810,1,1,1
Chaville,20815,0,1,0
Nanterre,20801,1,1,1
Beauchamp,20801,1,1,1
Châteauneuf-sur-Loire,20810,1,1,0
Tigy,20820,1,1,0
Tigy,20815,0,1,1
Chaville,20801,1,1,1
Houilles,20815,0,1,1
Chaville,20801,0,0,0
Beauchamp,20820,1,1,1
Ville-d'Avray,20815,0,1,1
Sigloy,20810,1,1,0
Nanterre,20820,1,1,1
Nanterre,20815,0,1,1
Le Rouget-Pers,20820,1,1,1
Labruguière,20801,0,0,0
Labruguière,20801,1,1,0
Le Rouget-Pers,20810,1,1,1
Garches,20810,0,1,1
Garches,20801,0,1,1
Palaiseau,20801,1,1,0
Ville-d'Avray,20801,1,1,1
Houilles,20820,1,1,1
Ville-d'Avray,20801,0,1,0
Palisse,20801,1,1,0
Palisse,20820,1,1,0
Palisse,20815,0,1,0
Palisse,20810,1,1,0
Aubin,20820,1,1,0
Aubin,20815,0,1,1
Jouy-en-Josas,20810,0,1,0
Chaville,20810,1,1,1
Aubin,20810,1,1,1
Gravelines,20801,0,1,0
Aubin,20820,1,1,1
Aubin,20801,1,1,1
Palaiseau,20810,1,1,1
Garches,20801,0,1,0
Morigny-Champigny,20810,1,1,1
Morigny-Champigny,20820,1,1,1
Valmondois,20801,1,1,1
Saint-Saturnin,20810,1,1,0
Valmondois,20810,1,1,1
Mehun-sur-Yèvre,20820,1,1,1
Mehun-sur-Yèvre,20810,1,1,1
Mehun-sur-Yèvre,20801,1,1,1
Chaville,20815,0,1,1
Saint-Saturnin,20801,1,1,0
Saint-Saturnin,20820,1,1,0
Saint-Saturnin,20815,0,1,0
Houilles,20801,0,1,1
Blangy-sur-Ternoise,20810,1,1,1
Blangy-sur-Ternoise,20820,1,1,1
Palaiseau,20801,0,0,0
Palaiseau,20820,1,1,1
Beauchamp,20810,1,1,1
Nanterre,20801,0,1,1
Palaiseau,20810,0,1,1
Taverny,20801,1,1,1
Garches,20801,1,1,1
Decazeville,20801,1,1,1
Mauchamps,20820,1,1,1
Bruyères-le-Châtel,20801,0,0,0
Mauchamps,20810,1,1,1
Bruyères-le-Châtel,20820,1,1,1
Bruyères-le-Châtel,20810,1,1,1
Vélizy-Villacoublay,20801,0,0,0
Nyer,20801,1,0,0
Cormeilles-en-Parisis,20820,1,1,1
Bruyères-le-Châtel,20801,1,1,0
Bruyères-le-Châtel,20815,0,1,0
Cormeilles-en-Parisis,20801,1,1,1
Sartrouville,20801,0,0,0
Carrières-sur-Seine,20810,1,1,1
Pezens,20810,1,1,1
Cormeilles-en-Parisis,20810,1,1,1
Pezens,20820,1,1,1
Cormeilles-en-Parisis,20815,0,1,1
Sartrouville,20801,1,1,0
Sèvres,20820,1,1,1
Nyer,20801,0,1,0
Sèvres,20801,1,1,1
Sermaises,20815,0,1,1
Nyer,20810,1,1,0
Nyer,20815,0,1,0
Sermaises,20810,1,1,0
Ronquerolles,20820,1,1,1
Ronquerolles,20810,1,1,1
Suresnes,20810,1,1,1
Lagarrigue,20801,1,1,1
Orsay,20801,0,1,0
Sermaises,20820,1,0,0
Sèvres,20801,0,1,1
Montigny-lès-Cormeilles,20810,0,1,0
Montigny-lès-Cormeilles,20801,1,1,0
Palaiseau,20801,1,0,0
Saint-Cloud,20810,1,1,1
Saint-Cloud,20801,1,1,0
Bièvres,20801,1,1,1
Sèvres,20810,1,1,1
Égly,20815,0,1,0
Vauhallan,20801,0,1,1
Leulinghem,20820,1,1,1
Leulinghem,20810,1,1,1
Méry-sur-Oise,20820,1,1,1
Les Ulis,20820,0,1,0
Méry-sur-Oise,20810,1,1,1
Méry-sur-Oise,20815,0,1,1
Méry-sur-Oise,20801,1,1,0
Leulinghem,20801,1,1,1
Noailles,20820,1,1,0
Égly,20810,0,1,0
Vouzeron,20815,0,1,0
Égly,20801,1,1,1
Suresnes,20820,1,1,1
Montigny-lès-Cormeilles,20810,0,1,1
Villejust,20810,1,1,1
Meudon,20820,1,1,1
Meudon,20815,0,1,1
Meudon,20801,1,1,1
Chamarande,20810,1,1,0
Chamarande,20801,1,1,1
Saint-Angel,20801,1,1,1
Saint-Angel,20820,1,1,1
Saint-Angel,20810,1,1,1
Parmain,20820,1,1,1
Parmain,20810,1,1,1
Parmain,20801,1,1,1
Beauchamp,20810,0,1,1
Labruguière,20801,1,1,1
Vannes-sur-Cosson,20801,1,0,0
Vannes-sur-Cosson,20810,1,1,0
Mériel,20820,1,1,1
Peyrat-la-Nonière,20820,1,1,0
Peyrat-la-Nonière,20810,1,1,0
Peyrat-la-Nonière,20801,0,1,0
Mériel,20801,1,1,1
Peyrat-la-Nonière,20815,0,1,0
Sermaises,20801,1,1,0
Vélizy-Villacoublay,20810,1,1,0
Decazeville,20815,0,1,1
Vannes-sur-Cosson,20820,1,1,0
Saint-Cloud,20801,0,1,1
Decazeville,20820,1,1,0
Bessancourt,20801,1,1,1
Decazeville,20820,1,1,1
Decazeville,20810,1,1,1
Bezons,20801,1,1,1
Bezons,20815,0,1,1
Bezons,20810,1,1,1
Montigny-lès-Cormeilles,20815,0,1,1
Bièvres,20801,1,1,0
Nanterre,20801,1,0,0
Bièvres,20810,0,1,1
Cormeilles-en-Parisis,20801,1,1,0
Sèvres,20810,1,1,0
Villebon-sur-Yvette,20815,0,1,1
Villebon-sur-Yvette,20820,1,1,1
Villebon-sur-Yvette,20801,1,1,0
Taverny,20810,0,1,0
Roquecourbe,20820,1,1,1
Roquecourbe,20810,1,1,1
Montigny-lès-Cormeilles,20810,1,1,0
Franconville,20801,1,1,1
Franconville,20820,0,1,0
Suresnes,20820,1,0,1
Mériel,20810,1,1,1
Taverny,20815,0,1,1
Suresnes,20810,0,0,1
Saint-Cloud,20820,1,1,1
Preixan,20810,1,1,1
Preixan,20815,0,1,1
Preixan,20801,1,0,0
Nohèdes,20820,1,1,0
Nohèdes,20810,1,1,0
Nohèdes,20801,0,1,0
Nohèdes,20815,0,1,0
Cormeilles,20801,1,1,0
Ponchon,20820,1,1,1
Ponchon,20810,1,1,1
Nanterre,20801,1,1,0
Nanterre,20801,0,0,1
Bessancourt,20810,1,1,1
Saint-Cloud,20801,1,1,1
Cuxac-Cabardès,20810,1,1,1
Cuxac-Cabardès,20820,1,1,1
Suresnes,20801,1,1,1
Argenteuil,20801,1,1,1
Taverny,20810,1,1,1
Taverny,20820,1,1,1
Cuxac-Cabardès,20801,1,1,0
Salvezines,20815,0,1,0
Égly,20810,1,1,1
Égly,20820,1,1,1
Égly,20815,0,1,1
Sèvres,20801,0,0,0
Rochy-Condé,20820,1,1,1
Rochy-Condé,20810,1,1,1
Pennautier,20820,1,1,1
Pennautier,20810,0,0,1
Sèvres,20810,0,1,0
Pennautier,20815,0,1,1
Sainte-Geneviève,20801,1,1,1
Vélizy-Villacoublay,20810,0,1,0
Saint-Cloud,20801,0,0,0
Sèvres,20815,0,1,1
Vélizy-Villacoublay,20801,1,0,0
Sainte-Geneviève,20820,1,1,1
Sainte-Geneviève,20810,1,1,1
Bellegarde-Marsal,20801,1,0,0
Pithiviers-le-Vieil,20815,0,1,1
Pithiviers-le-Vieil,20801,1,1,0
Bièvres,20820,1,1,1
Nampty,20820,1,1,1
Nampty,20810,1,1,1
Taverny,20801,0,0,0
Châteauneuf-sur-Loire,20820,1,1,0
Dohem,20820,1,1,1
Dohem,20810,1,1,1
Taverny,20810,1,1,0
Bezons,20820,1,1,1
Pernois,20820,1,1,1
Pernois,20810,1,1,1
Pernois,20815,0,1,1
Bezons,20810,1,1,0
Bezons,20810,1,0,0
Boissy-sous-Saint-Yon,20810,0,1,0
Saint-Cloud,20801,1,0,1
Bièvres,20820,1,1,0
Châteauneuf-sur-Loire,20815,0,1,1
Bellegarde-Marsal,20820,1,1,1
Bellegarde-Marsal,20810,1,1,1
Bellegarde-Marsal,20815,0,1,1
Marcoussis,20820,1,1,1
Marcoussis,20810,1,1,1
Villers-Saint-Sépulcre,20820,1,1,1
Villers-Saint-Sépulcre,20810,1,1,1
Marcoussis,20815,0,1,0
Moulle,20820,1,1,1
Saint-Cloud,20815,0,1,0
Moulle,20801,1,1,0
Moulle,20810,1,1,1
Ailly-sur-Somme,20820,1,1,1
Ailly-sur-Somme,20810,1,1,1
Bièvres,20810,1,1,0
Nanterre,20820,1,0,0
Argenteuil,20810,1,1,1
Suresnes,20810,0,1,1
L'Isle-Adam,20815,0,1,1
Marcoussis,20801,1,1,1
Palaiseau,20801,1,1,1
Meudon,20810,1,1,0
L'Isle-Adam,20801,1,1,1
Saint-Cloud,20820,1,1,0
Saint-Georges-Nigremont,20801,1,1,0
Saint-Georges-Nigremont,20810,1,1,0
Saint-Georges-Nigremont,20815,0,1,0
L'Isle-Adam,20820,1,1,0
Meudon,20820,1,0,0
Saint-Cloud,20810,1,0,0
Franconville,20815,0,1,1
Franconville,20820,1,1,1
Igny,20810,0,1,1
Villebon-sur-Yvette,20801,1,1,1
Villebon-sur-Yvette,20810,1,1,1
Reuil-sur-Brêche,20820,1,1,1
Reuil-sur-Brêche,20810,1,1,1
Saint-Cloud,20815,0,1,1
Les Martys,20801,1,1,0
Pomas,20820,1,0,0
Franconville,20810,0,1,0
Igny,20810,1,1,1
Urbanya,20820,1,1,0
Urbanya,20815,0,1,0
Urbanya,20810,1,1,0
Urbanya,20801,0,1,0
Vignacourt,20801,1,1,1
Avrainville,20820,1,1,1
Suresnes,20801,0,1,0
Avrainville,20810,1,1,1
Pomas,20810,1,1,1
Pomas,20801,1,1,1
Saint-Cloud,20810,0,1,0
Palaiseau,20801,0,1,1
Palaiseau,20815,0,1,1
Clamart,20801,0,1,0
Wisques,20801,1,1,0
Meudon,20810,1,1,1
Suresnes,20815,0,1,1
Clamart,20810,1,1,1
Wisques,20815,0,1,1
Argenteuil,20820,1,1,1
Argenteuil,20815,0,1,1
L'Isle-Adam,20815,0,1,0
L'Isle-Adam,20820,1,1,1
Sèvres,20801,0,1,0
Saint-Florent-sur-Cher,20801,1,1,1
Saint-Florent-sur-Cher,20820,1,1,1
Saint-Florent-sur-Cher,20810,1,1,1
Suresnes,20801,0,0,0
Éperlecques,20801,1,1,1
Bezons,20801,0,0,0
Pithiviers-le-Vieil,20820,1,1,0
Bezons,20820,1,0,1
Suresnes,20810,1,1,0
Bourbourg,20815,0,1,0
Bourbourg,20801,1,1,1
Pont-de-Metz,20801,1,1,0
Boulogne-Billancourt,20810,0,1,0
Neuvy-sur-Barangeon,20820,1,1,1
Neuvy-sur-Barangeon,20810,1,1,1
Neuvy-sur-Barangeon,20815,0,1,0
Bièvres,20810,0,1,0
Igny,20820,1,1,1
Igny,20815,0,1,0
Igny,20801,1,1,1
Bièvres,20820,1,0,0
Saint-Vaast-en-Chaussée,20820,1,1,1
Saint-Vaast-en-Chaussée,20810,1,1,1
Bièvres,20815,0,1,0
Clamart,20815,0,1,1
Saint-Vaast-en-Chaussée,20801,1,1,0
Lunery,20810,1,1,1
Lunery,20815,0,1,1
Lunery,20801,0,1,0
Lunery,20820,1,1,1
Nanterre,20810,0,1,1
Clamart,20820,1,1,1
Clamart,20801,1,1,1
Suresnes,20801,0,0,1
Belle-Église,20801,1,1,0
Boulogne-Billancourt,20801,0,1,0
Puteaux,20820,1,1,1
Saint-Florent-sur-Cher,20801,1,1,0
Puilaurens,20801,1,0,0
Boulogne-Billancourt,20810,1,1,1
Boulogne-Billancourt,20820,1,0,0
Bourbourg,20820,1,1,1
Boulogne-Billancourt,20801,0,0,0
Bourbourg,20810,1,1,1
Boulogne-Billancourt,20820,0,1,0
Ussel,20820,1,1,1
Boulogne-Billancourt,20810,1,0,0
Colombes,20810,1,1,1
Colombes,20820,1,1,1
